Date,Time,Fuel Category,Gen Mw
01/01/2023,11:56:50,Other,2.0
01/01/2023,11:56:50,Refuse,330.0
01/01/2023,11:56:50,Solar,251.0
01/01/2023,11:56:50,Wind,955.0
01/01/2023,11:56:50,Wood,229.0
01/01/2023,12:04:17,Coal,0.0
01/01/2023,12:04:17,Hydro,950.0
01/01/2023,12:04:17,Landfill Gas,36.0
01/01/2023,12:04:17,Natural Gas,3661.0
01/01/2023,12:04:17,Nuclear,3371.0
01/01/2023,12:04:17,Oil,0.0
01/01/2023,12:04:17,Other,18.0
01/01/2023,12:04:17,Refuse,339.0
01/01/2023,12:04:17,Solar,259.0
01/01/2023,12:04:17,Wind,967.0
01/01/2023,12:04:17,Wood,229.0
01/01/2023,12:04:26,Coal,0.0
01/01/2023,12:04:26,Hydro,950.0
01/01/2023,12:04:26,Landfill Gas,36.0
01/01/2023,12:04:26,Natural Gas,3661.0
01/01/2023,12:04:26,Nuclear,3371.0
01/01/2023,12:04:26,Oil,0.0
01/01/2023,12:04:26,Other,18.0
01/01/2023,12:04:26,Refuse,339.0
01/01/2023,12:04:26,Solar,259.0
01/01/2023,12:04:26,Wind,967.0
01/01/2023,12:04:26,Wood,229.0
01/01/2023,12:06:57,Coal,0.0
01/01/2023,12:06:57,Hydro,949.0
01/01/2023,12:06:57,Landfill Gas,36.0
01/01/2023,12:06:57,Natural Gas,3736.0
01/01/2023,12:06:57,Nuclear,3372.0
01/01/2023,12:06:57,Oil,0.0
01/01/2023,12:06:57,Other,4.0
01/01/2023,12:06:57,Refuse,341.0
01/01/2023,12:06:57,Solar,281.0
01/01/2023,12:06:57,Wind,954.0
01/01/2023,12:06:57,Wood,231.0
01/01/2023,12:18:22,Coal,1.0
01/01/2023,12:18:22,Hydro,949.0
01/01/2023,12:18:22,Landfill Gas,36.0
01/01/2023,12:18:22,Natural Gas,3623.0
01/01/2023,12:18:22,Nuclear,3372.0
01/01/2023,12:18:22,Oil,0.0
01/01/2023,12:18:22,Other,15.0
01/01/2023,12:18:22,Refuse,344.0
01/01/2023,12:18:22,Solar,260.0
01/01/2023,12:18:22,Wind,954.0
01/01/2023,12:18:22,Wood,232.0
01/01/2023,12:18:26,Coal,1.0
01/01/2023,12:18:26,Hydro,949.0
01/01/2023,12:18:26,Landfill Gas,36.0
01/01/2023,12:18:26,Natural Gas,3623.0
01/01/2023,12:18:26,Nuclear,3372.0
01/01/2023,12:18:26,Oil,0.0
01/01/2023,12:18:26,Other,15.0
01/01/2023,12:18:26,Refuse,344.0
01/01/2023,12:18:26,Solar,260.0
01/01/2023,12:18:26,Wind,954.0
01/01/2023,12:18:26,Wood,232.0
01/01/2023,12:24:44,Coal,2.0
01/01/2023,12:24:44,Hydro,948.0
01/01/2023,12:24:44,Landfill Gas,36.0
01/01/2023,12:24:44,Natural Gas,3617.0
01/01/2023,12:24:44,Nuclear,3371.0
01/01/2023,12:24:44,Oil,0.0
01/01/2023,12:24:44,Other,16.0
01/01/2023,12:24:44,Refuse,341.0
01/01/2023,12:24:44,Solar,239.0
01/01/2023,12:24:44,Wind,958.0
01/01/2023,12:24:44,Wood,231.0
01/01/2023,12:26:01,Coal,1.0
01/01/2023,12:26:01,Hydro,948.0
01/01/2023,12:26:01,Landfill Gas,36.0
01/01/2023,12:26:01,Natural Gas,3629.0
01/01/2023,12:26:01,Nuclear,3371.0
01/01/2023,12:26:01,Oil,0.0
01/01/2023,12:26:01,Other,11.0
01/01/2023,12:26:01,Refuse,344.0
01/01/2023,12:26:01,Solar,213.0
01/01/2023,12:26:01,Wind,948.0
01/01/2023,12:26:01,Wood,230.0
01/01/2023,12:33:36,Coal,0.0
01/01/2023,12:33:36,Hydro,947.0
01/01/2023,12:33:36,Landfill Gas,37.0
01/01/2023,12:33:36,Natural Gas,3908.0
01/01/2023,12:33:36,Nuclear,3371.0
01/01/2023,12:33:36,Oil,0.0
01/01/2023,12:33:36,Other,2.0
01/01/2023,12:33:36,Refuse,337.0
01/01/2023,12:33:36,Solar,211.0
01/01/2023,12:33:36,Wind,946.0
01/01/2023,12:33:36,Wood,230.0
01/01/2023,12:44:33,Coal,0.0
01/01/2023,12:44:33,Hydro,946.0
01/01/2023,12:44:33,Landfill Gas,36.0
01/01/2023,12:44:33,Natural Gas,3808.0
01/01/2023,12:44:33,Nuclear,3371.0
01/01/2023,12:44:33,Oil,0.0
01/01/2023,12:44:33,Other,2.0
01/01/2023,12:44:33,Refuse,346.0
01/01/2023,12:44:33,Solar,206.0
01/01/2023,12:44:33,Wind,931.0
01/01/2023,12:44:33,Wood,230.0
01/01/2023,12:55:01,Coal,0.0
01/01/2023,12:55:01,Hydro,945.0
01/01/2023,12:55:01,Landfill Gas,36.0
01/01/2023,12:55:01,Natural Gas,3583.0
01/01/2023,12:55:01,Nuclear,3372.0
01/01/2023,12:55:01,Oil,0.0
01/01/2023,12:55:01,Other,26.0
01/01/2023,12:55:01,Refuse,346.0
01/01/2023,12:55:01,Solar,209.0
01/01/2023,12:55:01,Wind,918.0
01/01/2023,12:55:01,Wood,228.0
01/01/2023,12:55:11,Coal,0.0
01/01/2023,12:55:11,Hydro,944.0
01/01/2023,12:55:11,Landfill Gas,36.0
01/01/2023,12:55:11,Natural Gas,3582.0
01/01/2023,12:55:11,Nuclear,3372.0
01/01/2023,12:55:11,Oil,0.0
01/01/2023,12:55:11,Other,20.0
01/01/2023,12:55:11,Refuse,345.0
01/01/2023,12:55:11,Solar,213.0
01/01/2023,12:55:11,Wind,916.0
01/01/2023,12:55:11,Wood,229.0
01/01/2023,13:05:18,Coal,0.0
01/01/2023,13:05:18,Hydro,957.0
01/01/2023,13:05:18,Landfill Gas,36.0
01/01/2023,13:05:18,Natural Gas,3354.0
01/01/2023,13:05:18,Nuclear,3371.0
01/01/2023,13:05:18,Oil,0.0
01/01/2023,13:05:18,Other,4.0
01/01/2023,13:05:18,Refuse,335.0
01/01/2023,13:05:18,Solar,245.0
01/01/2023,13:05:18,Wind,888.0
01/01/2023,13:05:18,Wood,228.0
01/01/2023,13:15:57,Coal,4.0
01/01/2023,13:15:57,Hydro,957.0
01/01/2023,13:15:57,Landfill Gas,35.0
01/01/2023,13:15:57,Natural Gas,3346.0
01/01/2023,13:15:57,Nuclear,3371.0
01/01/2023,13:15:57,Oil,0.0
01/01/2023,13:15:57,Other,2.0
01/01/2023,13:15:57,Refuse,336.0
01/01/2023,13:15:57,Solar,245.0
01/01/2023,13:15:57,Wind,884.0
01/01/2023,13:15:57,Wood,230.0
01/01/2023,13:16:02,Coal,4.0
01/01/2023,13:16:02,Hydro,957.0
01/01/2023,13:16:02,Landfill Gas,35.0
01/01/2023,13:16:02,Natural Gas,3346.0
01/01/2023,13:16:02,Nuclear,3371.0
01/01/2023,13:16:02,Oil,0.0
01/01/2023,13:16:02,Other,2.0
01/01/2023,13:16:02,Refuse,336.0
01/01/2023,13:16:02,Solar,245.0
01/01/2023,13:16:02,Wind,884.0
01/01/2023,13:16:02,Wood,230.0
01/01/2023,13:17:45,Coal,3.0
01/01/2023,13:17:45,Hydro,956.0
01/01/2023,13:17:45,Landfill Gas,35.0
01/01/2023,13:17:45,Natural Gas,3348.0
01/01/2023,13:17:45,Nuclear,3371.0
01/01/2023,13:17:45,Oil,0.0
01/01/2023,13:17:45,Other,2.0
01/01/2023,13:17:45,Refuse,336.0
01/01/2023,13:17:45,Solar,256.0
01/01/2023,13:17:45,Wind,866.0
01/01/2023,13:17:45,Wood,229.0
01/01/2023,13:27:00,Coal,3.0
01/01/2023,13:27:00,Hydro,957.0
01/01/2023,13:27:00,Landfill Gas,35.0
01/01/2023,13:27:00,Natural Gas,3345.0
01/01/2023,13:27:00,Nuclear,3372.0
01/01/2023,13:27:00,Oil,0.0
01/01/2023,13:27:00,Other,8.0
01/01/2023,13:27:00,Refuse,345.0
01/01/2023,13:27:00,Solar,252.0
01/01/2023,13:27:00,Wind,836.0
01/01/2023,13:27:00,Wood,230.0
01/01/2023,13:35:31,Coal,1.0
01/01/2023,13:35:31,Hydro,956.0
01/01/2023,13:35:31,Landfill Gas,35.0
01/01/2023,13:35:31,Natural Gas,3340.0
01/01/2023,13:35:31,Nuclear,3372.0
01/01/2023,13:35:31,Oil,0.0
01/01/2023,13:35:31,Other,12.0
01/01/2023,13:35:31,Refuse,347.0
01/01/2023,13:35:31,Solar,239.0
01/01/2023,13:35:31,Wind,831.0
01/01/2023,13:35:31,Wood,231.0
01/01/2023,13:45:04,Coal,3.0
01/01/2023,13:45:04,Hydro,993.0
01/01/2023,13:45:04,Landfill Gas,35.0
01/01/2023,13:45:04,Natural Gas,3416.0
01/01/2023,13:45:04,Nuclear,3371.0
01/01/2023,13:45:04,Oil,0.0
01/01/2023,13:45:04,Other,2.0
01/01/2023,13:45:04,Refuse,338.0
01/01/2023,13:45:04,Solar,273.0
01/01/2023,13:45:04,Wind,824.0
01/01/2023,13:45:04,Wood,232.0
01/01/2023,13:54:23,Coal,0.0
01/01/2023,13:54:23,Hydro,995.0
01/01/2023,13:54:23,Landfill Gas,35.0
01/01/2023,13:54:23,Natural Gas,3415.0
01/01/2023,13:54:23,Nuclear,3371.0
01/01/2023,13:54:23,Oil,0.0
01/01/2023,13:54:23,Other,2.0
01/01/2023,13:54:23,Refuse,341.0
01/01/2023,13:54:23,Solar,261.0
01/01/2023,13:54:23,Wind,821.0
01/01/2023,13:54:23,Wood,233.0
01/01/2023,14:04:09,Coal,4.0
01/01/2023,14:04:09,Hydro,966.0
01/01/2023,14:04:09,Landfill Gas,35.0
01/01/2023,14:04:09,Natural Gas,3472.0
01/01/2023,14:04:09,Nuclear,3371.0
01/01/2023,14:04:09,Oil,0.0
01/01/2023,14:04:09,Other,24.0
01/01/2023,14:04:09,Refuse,345.0
01/01/2023,14:04:09,Solar,243.0
01/01/2023,14:04:09,Wind,812.0
01/01/2023,14:04:09,Wood,221.0
01/01/2023,14:09:07,Coal,12.0
01/01/2023,14:09:07,Hydro,955.0
01/01/2023,14:09:07,Landfill Gas,35.0
01/01/2023,14:09:07,Natural Gas,3612.0
01/01/2023,14:09:07,Nuclear,3373.0
01/01/2023,14:09:07,Oil,0.0
01/01/2023,14:09:07,Other,2.0
01/01/2023,14:09:07,Refuse,347.0
01/01/2023,14:09:07,Solar,221.0
01/01/2023,14:09:07,Wind,819.0
01/01/2023,14:09:07,Wood,221.0
01/01/2023,14:19:25,Coal,22.0
01/01/2023,14:19:25,Hydro,961.0
01/01/2023,14:19:25,Landfill Gas,35.0
01/01/2023,14:19:25,Natural Gas,3746.0
01/01/2023,14:19:25,Nuclear,3371.0
01/01/2023,14:19:25,Oil,0.0
01/01/2023,14:19:25,Other,4.0
01/01/2023,14:19:25,Refuse,342.0
01/01/2023,14:19:25,Solar,201.0
01/01/2023,14:19:25,Wind,772.0
01/01/2023,14:19:25,Wood,219.0
01/01/2023,14:24:59,Coal,18.0
01/01/2023,14:24:59,Hydro,957.0
01/01/2023,14:24:59,Landfill Gas,35.0
01/01/2023,14:24:59,Natural Gas,3781.0
01/01/2023,14:24:59,Nuclear,3370.0
01/01/2023,14:24:59,Oil,0.0
01/01/2023,14:24:59,Other,8.0
01/01/2023,14:24:59,Refuse,348.0
01/01/2023,14:24:59,Solar,196.0
01/01/2023,14:24:59,Wind,758.0
01/01/2023,14:24:59,Wood,217.0
01/01/2023,14:35:07,Coal,13.0
01/01/2023,14:35:07,Hydro,959.0
01/01/2023,14:35:07,Landfill Gas,35.0
01/01/2023,14:35:07,Natural Gas,3960.0
01/01/2023,14:35:07,Nuclear,3371.0
01/01/2023,14:35:07,Oil,0.0
01/01/2023,14:35:07,Other,2.0
01/01/2023,14:35:07,Refuse,343.0
01/01/2023,14:35:07,Solar,173.0
01/01/2023,14:35:07,Wind,715.0
01/01/2023,14:35:07,Wood,214.0
01/01/2023,14:45:16,Coal,14.0
01/01/2023,14:45:16,Hydro,960.0
01/01/2023,14:45:16,Landfill Gas,36.0
01/01/2023,14:45:16,Natural Gas,4194.0
01/01/2023,14:45:16,Nuclear,3371.0
01/01/2023,14:45:16,Oil,0.0
01/01/2023,14:45:16,Other,1.0
01/01/2023,14:45:16,Refuse,336.0
01/01/2023,14:45:16,Solar,166.0
01/01/2023,14:45:16,Wind,684.0
01/01/2023,14:45:16,Wood,212.0
01/01/2023,14:55:25,Coal,11.0
01/01/2023,14:55:25,Hydro,958.0
01/01/2023,14:55:25,Landfill Gas,36.0
01/01/2023,14:55:25,Natural Gas,4253.0
01/01/2023,14:55:25,Nuclear,3372.0
01/01/2023,14:55:25,Oil,0.0
01/01/2023,14:55:25,Other,10.0
01/01/2023,14:55:25,Refuse,333.0
01/01/2023,14:55:25,Solar,130.0
01/01/2023,14:55:25,Wind,669.0
01/01/2023,14:55:25,Wood,214.0
01/01/2023,15:05:34,Coal,10.0
01/01/2023,15:05:34,Hydro,956.0
01/01/2023,15:05:34,Landfill Gas,36.0
01/01/2023,15:05:34,Natural Gas,4421.0
01/01/2023,15:05:34,Nuclear,3371.0
01/01/2023,15:05:34,Oil,0.0
01/01/2023,15:05:34,Other,1.0
01/01/2023,15:05:34,Refuse,337.0
01/01/2023,15:05:34,Solar,98.0
01/01/2023,15:05:34,Wind,662.0
01/01/2023,15:05:34,Wood,217.0
01/01/2023,15:15:40,Coal,23.0
01/01/2023,15:15:40,Hydro,1059.0
01/01/2023,15:15:40,Landfill Gas,37.0
01/01/2023,15:15:40,Natural Gas,4343.0
01/01/2023,15:15:40,Nuclear,3371.0
01/01/2023,15:15:40,Oil,0.0
01/01/2023,15:15:40,Other,2.0
01/01/2023,15:15:40,Refuse,340.0
01/01/2023,15:15:40,Solar,86.0
01/01/2023,15:15:40,Wind,658.0
01/01/2023,15:15:40,Wood,220.0
01/01/2023,15:25:27,Coal,22.0
01/01/2023,15:25:27,Hydro,1027.0
01/01/2023,15:25:27,Landfill Gas,37.0
01/01/2023,15:25:27,Natural Gas,4488.0
01/01/2023,15:25:27,Nuclear,3371.0
01/01/2023,15:25:27,Oil,0.0
01/01/2023,15:25:27,Other,11.0
01/01/2023,15:25:27,Refuse,345.0
01/01/2023,15:25:27,Solar,62.0
01/01/2023,15:25:27,Wind,649.0
01/01/2023,15:25:27,Wood,218.0
01/01/2023,15:35:39,Coal,15.0
01/01/2023,15:35:39,Hydro,1268.0
01/01/2023,15:35:39,Landfill Gas,37.0
01/01/2023,15:35:39,Natural Gas,4475.0
01/01/2023,15:35:39,Nuclear,3370.0
01/01/2023,15:35:39,Oil,0.0
01/01/2023,15:35:39,Other,0.0
01/01/2023,15:35:39,Refuse,343.0
01/01/2023,15:35:39,Solar,41.0
01/01/2023,15:35:39,Wind,651.0
01/01/2023,15:35:39,Wood,221.0
01/01/2023,15:48:18,Coal,23.0
01/01/2023,15:48:18,Hydro,1250.0
01/01/2023,15:48:18,Landfill Gas,37.0
01/01/2023,15:48:18,Natural Gas,4629.0
01/01/2023,15:48:18,Nuclear,3370.0
01/01/2023,15:48:18,Oil,0.0
01/01/2023,15:48:18,Other,0.0
01/01/2023,15:48:18,Refuse,342.0
01/01/2023,15:48:18,Solar,24.0
01/01/2023,15:48:18,Wind,633.0
01/01/2023,15:48:18,Wood,223.0
01/01/2023,15:56:06,Coal,18.0
01/01/2023,15:56:06,Hydro,1252.0
01/01/2023,15:56:06,Landfill Gas,37.0
01/01/2023,15:56:06,Natural Gas,4721.0
01/01/2023,15:56:06,Nuclear,3371.0
01/01/2023,15:56:06,Oil,0.0
01/01/2023,15:56:06,Other,1.0
01/01/2023,15:56:06,Refuse,348.0
01/01/2023,15:56:06,Solar,18.0
01/01/2023,15:56:06,Wind,628.0
01/01/2023,15:56:06,Wood,226.0
01/01/2023,15:56:11,Coal,18.0
01/01/2023,15:56:11,Hydro,1252.0
01/01/2023,15:56:11,Landfill Gas,37.0
01/01/2023,15:56:11,Natural Gas,4721.0
01/01/2023,15:56:11,Nuclear,3371.0
01/01/2023,15:56:11,Oil,0.0
01/01/2023,15:56:11,Other,1.0
01/01/2023,15:56:11,Refuse,348.0
01/01/2023,15:56:11,Solar,18.0
01/01/2023,15:56:11,Wind,628.0
01/01/2023,15:56:11,Wood,226.0
01/01/2023,16:03:19,Coal,17.0
01/01/2023,16:03:19,Hydro,1260.0
01/01/2023,16:03:19,Landfill Gas,37.0
01/01/2023,16:03:19,Natural Gas,4569.0
01/01/2023,16:03:19,Nuclear,3371.0
01/01/2023,16:03:19,Oil,0.0
01/01/2023,16:03:19,Other,1.0
01/01/2023,16:03:19,Refuse,344.0
01/01/2023,16:03:19,Solar,12.0
01/01/2023,16:03:19,Wind,643.0
01/01/2023,16:03:19,Wood,229.0
01/01/2023,16:09:01,Coal,18.0
01/01/2023,16:09:01,Hydro,1277.0
01/01/2023,16:09:01,Landfill Gas,37.0
01/01/2023,16:09:01,Natural Gas,4385.0
01/01/2023,16:09:01,Nuclear,3371.0
01/01/2023,16:09:01,Oil,0.0
01/01/2023,16:09:01,Other,1.0
01/01/2023,16:09:01,Refuse,345.0
01/01/2023,16:09:01,Solar,8.0
01/01/2023,16:09:01,Wind,643.0
01/01/2023,16:09:01,Wood,228.0
01/01/2023,16:16:20,Coal,21.0
01/01/2023,16:16:20,Hydro,1325.0
01/01/2023,16:16:20,Landfill Gas,37.0
01/01/2023,16:16:20,Natural Gas,4437.0
01/01/2023,16:16:20,Nuclear,3371.0
01/01/2023,16:16:20,Oil,0.0
01/01/2023,16:16:20,Other,11.0
01/01/2023,16:16:20,Refuse,347.0
01/01/2023,16:16:20,Solar,5.0
01/01/2023,16:16:20,Wind,614.0
01/01/2023,16:16:20,Wood,233.0
01/01/2023,16:25:52,Coal,17.0
01/01/2023,16:25:52,Hydro,1330.0
01/01/2023,16:25:52,Landfill Gas,37.0
01/01/2023,16:25:52,Natural Gas,4657.0
01/01/2023,16:25:52,Nuclear,3371.0
01/01/2023,16:25:52,Oil,0.0
01/01/2023,16:25:52,Other,8.0
01/01/2023,16:25:52,Refuse,345.0
01/01/2023,16:25:52,Solar,2.0
01/01/2023,16:25:52,Wind,583.0
01/01/2023,16:25:52,Wood,230.0
01/01/2023,16:27:57,Coal,15.0
01/01/2023,16:27:57,Hydro,1333.0
01/01/2023,16:27:57,Landfill Gas,37.0
01/01/2023,16:27:57,Natural Gas,4712.0
01/01/2023,16:27:57,Nuclear,3371.0
01/01/2023,16:27:57,Oil,0.0
01/01/2023,16:27:57,Other,8.0
01/01/2023,16:27:57,Refuse,346.0
01/01/2023,16:27:57,Solar,2.0
01/01/2023,16:27:57,Wind,578.0
01/01/2023,16:27:57,Wood,232.0
01/01/2023,16:38:48,Coal,5.0
01/01/2023,16:38:48,Hydro,1517.0
01/01/2023,16:38:48,Landfill Gas,37.0
01/01/2023,16:38:48,Natural Gas,4939.0
01/01/2023,16:38:48,Nuclear,3371.0
01/01/2023,16:38:48,Oil,0.0
01/01/2023,16:38:48,Other,3.0
01/01/2023,16:38:48,Refuse,334.0
01/01/2023,16:38:48,Solar,2.0
01/01/2023,16:38:48,Wind,592.0
01/01/2023,16:38:48,Wood,236.0
01/01/2023,16:41:37,Coal,0.0
01/01/2023,16:41:37,Hydro,1518.0
01/01/2023,16:41:37,Landfill Gas,37.0
01/01/2023,16:41:37,Natural Gas,4975.0
01/01/2023,16:41:37,Nuclear,3371.0
01/01/2023,16:41:37,Oil,0.0
01/01/2023,16:41:37,Other,3.0
01/01/2023,16:41:37,Refuse,336.0
01/01/2023,16:41:37,Solar,2.0
01/01/2023,16:41:37,Wind,589.0
01/01/2023,16:41:37,Wood,236.0
01/01/2023,16:49:48,Coal,10.0
01/01/2023,16:49:48,Hydro,1603.0
01/01/2023,16:49:48,Landfill Gas,37.0
01/01/2023,16:49:48,Natural Gas,4963.0
01/01/2023,16:49:48,Nuclear,3372.0
01/01/2023,16:49:48,Oil,0.0
01/01/2023,16:49:48,Other,1.0
01/01/2023,16:49:48,Refuse,336.0
01/01/2023,16:49:48,Solar,2.0
01/01/2023,16:49:48,Wind,622.0
01/01/2023,16:49:48,Wood,234.0
01/01/2023,16:57:38,Coal,9.0
01/01/2023,16:57:38,Hydro,1757.0
01/01/2023,16:57:38,Landfill Gas,37.0
01/01/2023,16:57:38,Natural Gas,4968.0
01/01/2023,16:57:38,Nuclear,3372.0
01/01/2023,16:57:38,Oil,0.0
01/01/2023,16:57:38,Other,4.0
01/01/2023,16:57:38,Refuse,332.0
01/01/2023,16:57:38,Solar,2.0
01/01/2023,16:57:38,Wind,590.0
01/01/2023,16:57:38,Wood,239.0
01/01/2023,17:08:39,Coal,6.0
01/01/2023,17:08:39,Hydro,1713.0
01/01/2023,17:08:39,Landfill Gas,37.0
01/01/2023,17:08:39,Natural Gas,4985.0
01/01/2023,17:08:39,Nuclear,3370.0
01/01/2023,17:08:39,Oil,0.0
01/01/2023,17:08:39,Other,8.0
01/01/2023,17:08:39,Refuse,328.0
01/01/2023,17:08:39,Solar,2.0
01/01/2023,17:08:39,Wind,544.0
01/01/2023,17:08:39,Wood,236.0
01/01/2023,17:18:52,Coal,4.0
01/01/2023,17:18:52,Hydro,1822.0
01/01/2023,17:18:52,Landfill Gas,37.0
01/01/2023,17:18:52,Natural Gas,5074.0
01/01/2023,17:18:52,Nuclear,3370.0
01/01/2023,17:18:52,Oil,0.0
01/01/2023,17:18:52,Other,4.0
01/01/2023,17:18:52,Refuse,339.0
01/01/2023,17:18:52,Solar,2.0
01/01/2023,17:18:52,Wind,528.0
01/01/2023,17:18:52,Wood,240.0
01/01/2023,17:29:03,Coal,1.0
01/01/2023,17:29:03,Hydro,1859.0
01/01/2023,17:29:03,Landfill Gas,37.0
01/01/2023,17:29:03,Natural Gas,5117.0
01/01/2023,17:29:03,Nuclear,3370.0
01/01/2023,17:29:03,Oil,0.0
01/01/2023,17:29:03,Other,7.0
01/01/2023,17:29:03,Refuse,335.0
01/01/2023,17:29:03,Solar,2.0
01/01/2023,17:29:03,Wind,502.0
01/01/2023,17:29:03,Wood,236.0
01/01/2023,17:40:13,Coal,0.0
01/01/2023,17:40:13,Hydro,1899.0
01/01/2023,17:40:13,Landfill Gas,37.0
01/01/2023,17:40:13,Natural Gas,4984.0
01/01/2023,17:40:13,Nuclear,3371.0
01/01/2023,17:40:13,Oil,0.0
01/01/2023,17:40:13,Other,2.0
01/01/2023,17:40:13,Refuse,340.0
01/01/2023,17:40:13,Solar,2.0
01/01/2023,17:40:13,Wind,516.0
01/01/2023,17:40:13,Wood,239.0
01/01/2023,17:48:55,Coal,0.0
01/01/2023,17:48:55,Hydro,1950.0
01/01/2023,17:48:55,Landfill Gas,37.0
01/01/2023,17:48:55,Natural Gas,4912.0
01/01/2023,17:48:55,Nuclear,3371.0
01/01/2023,17:48:55,Oil,0.0
01/01/2023,17:48:55,Other,14.0
01/01/2023,17:48:55,Refuse,334.0
01/01/2023,17:48:55,Solar,2.0
01/01/2023,17:48:55,Wind,525.0
01/01/2023,17:48:55,Wood,241.0
01/01/2023,17:57:06,Coal,0.0
01/01/2023,17:57:06,Hydro,1894.0
01/01/2023,17:57:06,Landfill Gas,37.0
01/01/2023,17:57:06,Natural Gas,4905.0
01/01/2023,17:57:06,Nuclear,3371.0
01/01/2023,17:57:06,Oil,0.0
01/01/2023,17:57:06,Other,4.0
01/01/2023,17:57:06,Refuse,326.0
01/01/2023,17:57:06,Solar,2.0
01/01/2023,17:57:06,Wind,521.0
01/01/2023,17:57:06,Wood,243.0
01/01/2023,17:59:31,Coal,0.0
01/01/2023,17:59:31,Hydro,1894.0
