Date,Time,Fuel Category,Gen Mw
01/01/2023,17:59:31,Landfill Gas,37.0
01/01/2023,17:59:31,Natural Gas,4905.0
01/01/2023,17:59:31,Nuclear,3371.0
01/01/2023,17:59:31,Oil,0.0
01/01/2023,17:59:31,Other,4.0
01/01/2023,17:59:31,Refuse,326.0
01/01/2023,17:59:31,Solar,2.0
01/01/2023,17:59:31,Wind,521.0
01/01/2023,17:59:31,Wood,243.0
01/01/2023,18:07:12,Coal,0.0
01/01/2023,18:07:12,Hydro,1787.0
01/01/2023,18:07:12,Landfill Gas,37.0
01/01/2023,18:07:12,Natural Gas,4856.0
01/01/2023,18:07:12,Nuclear,3370.0
01/01/2023,18:07:12,Oil,0.0
01/01/2023,18:07:12,Other,1.0
01/01/2023,18:07:12,Refuse,328.0
01/01/2023,18:07:12,Solar,2.0
01/01/2023,18:07:12,Wind,566.0
01/01/2023,18:07:12,Wood,242.0
01/01/2023,18:13:23,Coal,0.0
01/01/2023,18:13:23,Hydro,1732.0
01/01/2023,18:13:23,Landfill Gas,37.0
01/01/2023,18:13:23,Natural Gas,4785.0
01/01/2023,18:13:23,Nuclear,3371.0
01/01/2023,18:13:23,Oil,0.0
01/01/2023,18:13:23,Other,11.0
01/01/2023,18:13:23,Refuse,330.0
01/01/2023,18:13:23,Solar,2.0
01/01/2023,18:13:23,Wind,596.0
01/01/2023,18:13:23,Wood,242.0
01/01/2023,18:20:03,Coal,0.0
01/01/2023,18:20:03,Hydro,1700.0
01/01/2023,18:20:03,Landfill Gas,37.0
01/01/2023,18:20:03,Natural Gas,4767.0
01/01/2023,18:20:03,Nuclear,3372.0
01/01/2023,18:20:03,Oil,0.0
01/01/2023,18:20:03,Other,1.0
01/01/2023,18:20:03,Refuse,323.0
01/01/2023,18:20:03,Solar,2.0
01/01/2023,18:20:03,Wind,585.0
01/01/2023,18:20:03,Wood,242.0
01/01/2023,18:22:06,Coal,0.0
01/01/2023,18:22:06,Hydro,1730.0
01/01/2023,18:22:06,Landfill Gas,37.0
01/01/2023,18:22:06,Natural Gas,4756.0
01/01/2023,18:22:06,Nuclear,3372.0
01/01/2023,18:22:06,Oil,0.0
01/01/2023,18:22:06,Other,3.0
01/01/2023,18:22:06,Refuse,325.0
01/01/2023,18:22:06,Solar,2.0
01/01/2023,18:22:06,Wind,575.0
01/01/2023,18:22:06,Wood,243.0
01/01/2023,18:32:27,Coal,0.0
01/01/2023,18:32:27,Hydro,1630.0
01/01/2023,18:32:27,Landfill Gas,37.0
01/01/2023,18:32:27,Natural Gas,4734.0
01/01/2023,18:32:27,Nuclear,3372.0
01/01/2023,18:32:27,Oil,0.0
01/01/2023,18:32:27,Other,4.0
01/01/2023,18:32:27,Refuse,332.0
01/01/2023,18:32:27,Solar,2.0
01/01/2023,18:32:27,Wind,578.0
01/01/2023,18:32:27,Wood,241.0
01/01/2023,18:39:59,Coal,1.0
01/01/2023,18:39:59,Hydro,1631.0
01/01/2023,18:39:59,Landfill Gas,37.0
01/01/2023,18:39:59,Natural Gas,4778.0
01/01/2023,18:39:59,Nuclear,3371.0
01/01/2023,18:39:59,Oil,0.0
01/01/2023,18:39:59,Other,3.0
01/01/2023,18:39:59,Refuse,333.0
01/01/2023,18:39:59,Solar,2.0
01/01/2023,18:39:59,Wind,584.0
01/01/2023,18:39:59,Wood,238.0
01/01/2023,18:48:37,Coal,3.0
01/01/2023,18:48:37,Hydro,1448.0
01/01/2023,18:48:37,Landfill Gas,37.0
01/01/2023,18:48:37,Natural Gas,4800.0
01/01/2023,18:48:37,Nuclear,3371.0
01/01/2023,18:48:37,Oil,0.0
01/01/2023,18:48:37,Other,4.0
01/01/2023,18:48:37,Refuse,338.0
01/01/2023,18:48:37,Solar,2.0
01/01/2023,18:48:37,Wind,592.0
01/01/2023,18:48:37,Wood,241.0
01/01/2023,18:55:05,Coal,4.0
01/01/2023,18:55:05,Hydro,1502.0
01/01/2023,18:55:05,Landfill Gas,37.0
01/01/2023,18:55:05,Natural Gas,4654.0
01/01/2023,18:55:05,Nuclear,3374.0
01/01/2023,18:55:05,Oil,0.0
01/01/2023,18:55:05,Other,13.0
01/01/2023,18:55:05,Refuse,335.0
01/01/2023,18:55:05,Solar,2.0
01/01/2023,18:55:05,Wind,599.0
01/01/2023,18:55:05,Wood,243.0
01/01/2023,19:03:11,Coal,6.0
01/01/2023,19:03:11,Hydro,1483.0
01/01/2023,19:03:11,Landfill Gas,37.0
01/01/2023,19:03:11,Natural Gas,4701.0
01/01/2023,19:03:11,Nuclear,3374.0
01/01/2023,19:03:11,Oil,0.0
01/01/2023,19:03:11,Other,3.0
01/01/2023,19:03:11,Refuse,339.0
01/01/2023,19:03:11,Solar,2.0
01/01/2023,19:03:11,Wind,606.0
01/01/2023,19:03:11,Wood,242.0
01/01/2023,19:09:52,Coal,2.0
01/01/2023,19:09:52,Hydro,1424.0
01/01/2023,19:09:52,Landfill Gas,37.0
01/01/2023,19:09:52,Natural Gas,4668.0
01/01/2023,19:09:52,Nuclear,3371.0
01/01/2023,19:09:52,Oil,0.0
01/01/2023,19:09:52,Other,4.0
01/01/2023,19:09:52,Refuse,337.0
01/01/2023,19:09:52,Solar,2.0
01/01/2023,19:09:52,Wind,599.0
01/01/2023,19:09:52,Wood,240.0
01/01/2023,19:16:41,Coal,5.0
01/01/2023,19:16:41,Hydro,1373.0
01/01/2023,19:16:41,Landfill Gas,37.0
01/01/2023,19:16:41,Natural Gas,4661.0
01/01/2023,19:16:41,Nuclear,3371.0
01/01/2023,19:16:41,Oil,0.0
01/01/2023,19:16:41,Other,11.0
01/01/2023,19:16:41,Refuse,328.0
01/01/2023,19:16:41,Solar,2.0
01/01/2023,19:16:41,Wind,612.0
01/01/2023,19:16:41,Wood,242.0
01/01/2023,19:25:25,Coal,4.0
01/01/2023,19:25:25,Hydro,1364.0
01/01/2023,19:25:25,Landfill Gas,37.0
01/01/2023,19:25:25,Natural Gas,4601.0
01/01/2023,19:25:25,Nuclear,3373.0
01/01/2023,19:25:25,Oil,0.0
01/01/2023,19:25:25,Other,2.0
01/01/2023,19:25:25,Refuse,336.0
01/01/2023,19:25:25,Solar,2.0
01/01/2023,19:25:25,Wind,607.0
01/01/2023,19:25:25,Wood,240.0
01/01/2023,19:33:30,Coal,4.0
01/01/2023,19:33:30,Hydro,1370.0
01/01/2023,19:33:30,Landfill Gas,37.0
01/01/2023,19:33:30,Natural Gas,4709.0
01/01/2023,19:33:30,Nuclear,3373.0
01/01/2023,19:33:30,Oil,0.0
01/01/2023,19:33:30,Other,1.0
01/01/2023,19:33:30,Refuse,340.0
01/01/2023,19:33:30,Solar,2.0
01/01/2023,19:33:30,Wind,594.0
01/01/2023,19:33:30,Wood,240.0
01/01/2023,19:38:07,Coal,2.0
01/01/2023,19:38:07,Hydro,1369.0
01/01/2023,19:38:07,Landfill Gas,37.0
01/01/2023,19:38:07,Natural Gas,4698.0
01/01/2023,19:38:07,Nuclear,3372.0
01/01/2023,19:38:07,Oil,0.0
01/01/2023,19:38:07,Other,7.0
01/01/2023,19:38:07,Refuse,344.0
01/01/2023,19:38:07,Solar,2.0
01/01/2023,19:38:07,Wind,596.0
01/01/2023,19:38:07,Wood,237.0
01/01/2023,19:46:43,Coal,1.0
01/01/2023,19:46:43,Hydro,1367.0
01/01/2023,19:46:43,Landfill Gas,37.0
01/01/2023,19:46:43,Natural Gas,4611.0
01/01/2023,19:46:43,Nuclear,3372.0
01/01/2023,19:46:43,Oil,0.0
01/01/2023,19:46:43,Other,6.0
01/01/2023,19:46:43,Refuse,349.0
01/01/2023,19:46:43,Solar,1.0
01/01/2023,19:46:43,Wind,556.0
01/01/2023,19:46:43,Wood,237.0
01/01/2023,19:53:26,Coal,0.0
01/01/2023,19:53:26,Hydro,1367.0
01/01/2023,19:53:26,Landfill Gas,37.0
01/01/2023,19:53:26,Natural Gas,4694.0
01/01/2023,19:53:26,Nuclear,3372.0
01/01/2023,19:53:26,Oil,0.0
01/01/2023,19:53:26,Other,0.0
01/01/2023,19:53:26,Refuse,344.0
01/01/2023,19:53:26,Solar,1.0
01/01/2023,19:53:26,Wind,540.0
01/01/2023,19:53:26,Wood,236.0
01/01/2023,20:03:18,Coal,5.0
01/01/2023,20:03:18,Hydro,1455.0
01/01/2023,20:03:18,Landfill Gas,37.0
01/01/2023,20:03:18,Natural Gas,4798.0
01/01/2023,20:03:18,Nuclear,3372.0
01/01/2023,20:03:18,Oil,0.0
01/01/2023,20:03:18,Other,1.0
01/01/2023,20:03:18,Refuse,347.0
01/01/2023,20:03:18,Solar,1.0
01/01/2023,20:03:18,Wind,552.0
01/01/2023,20:03:18,Wood,240.0
01/01/2023,20:11:08,Coal,2.0
01/01/2023,20:11:08,Hydro,1461.0
01/01/2023,20:11:08,Landfill Gas,37.0
01/01/2023,20:11:08,Natural Gas,4740.0
01/01/2023,20:11:08,Nuclear,3373.0
01/01/2023,20:11:08,Oil,0.0
01/01/2023,20:11:08,Other,18.0
01/01/2023,20:11:08,Refuse,345.0
01/01/2023,20:11:08,Solar,1.0
01/01/2023,20:11:08,Wind,531.0
01/01/2023,20:11:08,Wood,240.0
01/01/2023,20:20:34,Coal,2.0
01/01/2023,20:20:34,Hydro,1242.0
01/01/2023,20:20:34,Landfill Gas,37.0
01/01/2023,20:20:34,Natural Gas,4914.0
01/01/2023,20:20:34,Nuclear,3373.0
01/01/2023,20:20:34,Oil,0.0
01/01/2023,20:20:34,Other,0.0
01/01/2023,20:20:34,Refuse,349.0
01/01/2023,20:20:34,Solar,1.0
01/01/2023,20:20:34,Wind,525.0
01/01/2023,20:20:34,Wood,237.0
01/01/2023,20:26:37,Coal,3.0
01/01/2023,20:26:37,Hydro,1235.0
01/01/2023,20:26:37,Landfill Gas,37.0
01/01/2023,20:26:37,Natural Gas,4761.0
01/01/2023,20:26:37,Nuclear,3372.0
01/01/2023,20:26:37,Oil,0.0
01/01/2023,20:26:37,Other,12.0
01/01/2023,20:26:37,Refuse,345.0
01/01/2023,20:26:37,Solar,1.0
01/01/2023,20:26:37,Wind,520.0
01/01/2023,20:26:37,Wood,235.0
01/01/2023,20:35:08,Coal,6.0
01/01/2023,20:35:08,Hydro,1238.0
01/01/2023,20:35:08,Landfill Gas,37.0
01/01/2023,20:35:08,Natural Gas,4705.0
01/01/2023,20:35:08,Nuclear,3371.0
01/01/2023,20:35:08,Oil,0.0
01/01/2023,20:35:08,Other,5.0
01/01/2023,20:35:08,Refuse,346.0
01/01/2023,20:35:08,Solar,1.0
01/01/2023,20:35:08,Wind,495.0
01/01/2023,20:35:08,Wood,239.0
01/01/2023,20:40:13,Coal,6.0
01/01/2023,20:40:13,Hydro,1237.0
01/01/2023,20:40:13,Landfill Gas,37.0
01/01/2023,20:40:13,Natural Gas,4645.0
01/01/2023,20:40:13,Nuclear,3371.0
01/01/2023,20:40:13,Oil,0.0
01/01/2023,20:40:13,Other,14.0
01/01/2023,20:40:13,Refuse,350.0
01/01/2023,20:40:13,Solar,1.0
01/01/2023,20:40:13,Wind,469.0
01/01/2023,20:40:13,Wood,236.0
01/01/2023,20:49:19,Coal,3.0
01/01/2023,20:49:19,Hydro,1231.0
01/01/2023,20:49:19,Landfill Gas,37.0
01/01/2023,20:49:19,Natural Gas,4625.0
01/01/2023,20:49:19,Nuclear,3371.0
01/01/2023,20:49:19,Oil,0.0
01/01/2023,20:49:19,Other,0.0
01/01/2023,20:49:19,Refuse,352.0
01/01/2023,20:49:19,Solar,1.0
01/01/2023,20:49:19,Wind,448.0
01/01/2023,20:49:19,Wood,240.0
01/01/2023,20:56:17,Coal,2.0
01/01/2023,20:56:17,Hydro,1228.0
01/01/2023,20:56:17,Landfill Gas,37.0
01/01/2023,20:56:17,Natural Gas,4605.0
01/01/2023,20:56:17,Nuclear,3373.0
01/01/2023,20:56:17,Oil,0.0
01/01/2023,20:56:17,Other,1.0
01/01/2023,20:56:17,Refuse,345.0
01/01/2023,20:56:17,Solar,1.0
01/01/2023,20:56:17,Wind,451.0
01/01/2023,20:56:17,Wood,239.0
01/01/2023,21:01:01,Coal,5.0
01/01/2023,21:01:01,Hydro,1184.0
01/01/2023,21:01:01,Landfill Gas,36.0
01/01/2023,21:01:01,Natural Gas,4580.0
01/01/2023,21:01:01,Nuclear,3373.0
01/01/2023,21:01:01,Oil,0.0
01/01/2023,21:01:01,Other,27.0
01/01/2023,21:01:01,Refuse,344.0
01/01/2023,21:01:01,Solar,1.0
01/01/2023,21:01:01,Wind,439.0
01/01/2023,21:01:01,Wood,238.0
01/01/2023,21:11:22,Coal,4.0
01/01/2023,21:11:22,Hydro,1182.0
01/01/2023,21:11:22,Landfill Gas,36.0
01/01/2023,21:11:22,Natural Gas,4778.0
01/01/2023,21:11:22,Nuclear,3371.0
01/01/2023,21:11:22,Oil,0.0
01/01/2023,21:11:22,Other,0.0
01/01/2023,21:11:22,Refuse,344.0
01/01/2023,21:11:22,Solar,1.0
01/01/2023,21:11:22,Wind,446.0
01/01/2023,21:11:22,Wood,239.0
01/01/2023,21:18:08,Coal,2.0
01/01/2023,21:18:08,Hydro,1044.0
01/01/2023,21:18:08,Landfill Gas,36.0
01/01/2023,21:18:08,Natural Gas,4739.0
01/01/2023,21:18:08,Nuclear,3369.0
01/01/2023,21:18:08,Oil,0.0
01/01/2023,21:18:08,Other,0.0
01/01/2023,21:18:08,Refuse,346.0
01/01/2023,21:18:08,Solar,1.0
01/01/2023,21:18:08,Wind,437.0
01/01/2023,21:18:08,Wood,240.0
01/01/2023,21:27:13,Coal,3.0
01/01/2023,21:27:13,Hydro,1050.0
01/01/2023,21:27:13,Landfill Gas,36.0
01/01/2023,21:27:13,Natural Gas,4497.0
01/01/2023,21:27:13,Nuclear,3372.0
01/01/2023,21:27:13,Oil,0.0
01/01/2023,21:27:13,Other,15.0
01/01/2023,21:27:13,Refuse,346.0
01/01/2023,21:27:13,Solar,1.0
01/01/2023,21:27:13,Wind,458.0
01/01/2023,21:27:13,Wood,241.0
01/01/2023,21:34:37,Coal,0.0
01/01/2023,21:34:37,Hydro,1050.0
01/01/2023,21:34:37,Landfill Gas,36.0
01/01/2023,21:34:37,Natural Gas,4452.0
01/01/2023,21:34:37,Nuclear,3372.0
01/01/2023,21:34:37,Oil,0.0
01/01/2023,21:34:37,Other,2.0
01/01/2023,21:34:37,Refuse,346.0
01/01/2023,21:34:37,Solar,1.0
01/01/2023,21:34:37,Wind,438.0
01/01/2023,21:34:37,Wood,239.0
01/01/2023,21:41:26,Coal,0.0
01/01/2023,21:41:26,Hydro,1054.0
01/01/2023,21:41:26,Landfill Gas,37.0
01/01/2023,21:41:26,Natural Gas,4371.0
01/01/2023,21:41:26,Nuclear,3372.0
01/01/2023,21:41:26,Oil,0.0
01/01/2023,21:41:26,Other,9.0
01/01/2023,21:41:26,Refuse,351.0
01/01/2023,21:41:26,Solar,1.0
01/01/2023,21:41:26,Wind,410.0
01/01/2023,21:41:26,Wood,238.0
01/01/2023,21:52:24,Coal,0.0
01/01/2023,21:52:24,Hydro,1043.0
01/01/2023,21:52:24,Landfill Gas,36.0
01/01/2023,21:52:24,Natural Gas,4289.0
01/01/2023,21:52:24,Nuclear,3372.0
01/01/2023,21:52:24,Oil,0.0
01/01/2023,21:52:24,Other,15.0
01/01/2023,21:52:24,Refuse,338.0
01/01/2023,21:52:24,Solar,1.0
01/01/2023,21:52:24,Wind,437.0
01/01/2023,21:52:24,Wood,238.0
01/01/2023,21:58:15,Coal,0.0
01/01/2023,21:58:15,Hydro,981.0
01/01/2023,21:58:15,Landfill Gas,36.0
01/01/2023,21:58:15,Natural Gas,4365.0
01/01/2023,21:58:15,Nuclear,3372.0
01/01/2023,21:58:15,Oil,0.0
01/01/2023,21:58:15,Other,2.0
01/01/2023,21:58:15,Refuse,347.0
01/01/2023,21:58:15,Solar,1.0
01/01/2023,21:58:15,Wind,438.0
01/01/2023,21:58:15,Wood,237.0
01/01/2023,22:02:50,Coal,0.0
01/01/2023,22:02:50,Hydro,1006.0
01/01/2023,22:02:50,Landfill Gas,36.0
01/01/2023,22:02:50,Natural Gas,4357.0
01/01/2023,22:02:50,Nuclear,3372.0
01/01/2023,22:02:50,Oil,0.0
01/01/2023,22:02:50,Other,4.0
01/01/2023,22:02:50,Refuse,343.0
01/01/2023,22:02:50,Solar,1.0
01/01/2023,22:02:50,Wind,440.0
01/01/2023,22:02:50,Wood,239.0
01/01/2023,22:09:11,Coal,0.0
01/01/2023,22:09:11,Hydro,1133.0
01/01/2023,22:09:11,Landfill Gas,36.0
01/01/2023,22:09:11,Natural Gas,4340.0
01/01/2023,22:09:11,Nuclear,3372.0
01/01/2023,22:09:11,Oil,0.0
01/01/2023,22:09:11,Other,0.0
01/01/2023,22:09:11,Refuse,331.0
01/01/2023,22:09:11,Solar,1.0
01/01/2023,22:09:11,Wind,434.0
01/01/2023,22:09:11,Wood,241.0
01/01/2023,22:16:47,Coal,0.0
01/01/2023,22:16:47,Hydro,1131.0
01/01/2023,22:16:47,Landfill Gas,36.0
01/01/2023,22:16:47,Natural Gas,4203.0
01/01/2023,22:16:47,Nuclear,3372.0
01/01/2023,22:16:47,Oil,0.0
01/01/2023,22:16:47,Other,0.0
01/01/2023,22:16:47,Refuse,344.0
01/01/2023,22:16:47,Solar,1.0
01/01/2023,22:16:47,Wind,438.0
01/01/2023,22:16:47,Wood,238.0
01/01/2023,22:24:18,Coal,0.0
01/01/2023,22:24:18,Hydro,1133.0
01/01/2023,22:24:18,Landfill Gas,36.0
01/01/2023,22:24:18,Natural Gas,3876.0
01/01/2023,22:24:18,Nuclear,3371.0
01/01/2023,22:24:18,Oil,0.0
01/01/2023,22:24:18,Other,15.0
01/01/2023,22:24:18,Refuse,345.0
01/01/2023,22:24:18,Solar,1.0
01/01/2023,22:24:18,Wind,453.0
01/01/2023,22:24:18,Wood,239.0
01/01/2023,22:32:02,Coal,0.0
01/01/2023,22:32:02,Hydro,1130.0
01/01/2023,22:32:02,Landfill Gas,36.0
01/01/2023,22:32:02,Natural Gas,3844.0
01/01/2023,22:32:02,Nuclear,3371.0
01/01/2023,22:32:02,Oil,0.0
01/01/2023,22:32:02,Other,1.0
01/01/2023,22:32:02,Refuse,341.0
01/01/2023,22:32:02,Solar,1.0
01/01/2023,22:32:02,Wind,449.0
01/01/2023,22:32:02,Wood,238.0
01/01/2023,22:38:49,Coal,0.0
01/01/2023,22:38:49,Hydro,1132.0
01/01/2023,22:38:49,Landfill Gas,37.0
01/01/2023,22:38:49,Natural Gas,3770.0
01/01/2023,22:38:49,Nuclear,3371.0
01/01/2023,22:38:49,Oil,0.0
01/01/2023,22:38:49,Other,5.0
01/01/2023,22:38:49,Refuse,336.0
01/01/2023,22:38:49,Solar,1.0
01/01/2023,22:38:49,Wind,460.0
01/01/2023,22:38:49,Wood,241.0
01/01/2023,22:47:43,Coal,0.0
01/01/2023,22:47:43,Hydro,1129.0
01/01/2023,22:47:43,Landfill Gas,36.0
01/01/2023,22:47:43,Natural Gas,3643.0
01/01/2023,22:47:43,Nuclear,3372.0
01/01/2023,22:47:43,Oil,0.0
01/01/2023,22:47:43,Other,3.0
01/01/2023,22:47:43,Refuse,343.0
01/01/2023,22:47:43,Solar,1.0
01/01/2023,22:47:43,Wind,449.0
01/01/2023,22:47:43,Wood,239.0
01/01/2023,22:55:09,Coal,0.0
01/01/2023,22:55:09,Hydro,1084.0
01/01/2023,22:55:09,Landfill Gas,36.0
01/01/2023,22:55:09,Natural Gas,3634.0
01/01/2023,22:55:09,Nuclear,3370.0
01/01/2023,22:55:09,Oil,0.0
01/01/2023,22:55:09,Other,0.0
01/01/2023,22:55:09,Refuse,340.0
01/01/2023,22:55:09,Solar,1.0
01/01/2023,22:55:09,Wind,466.0
01/01/2023,22:55:09,Wood,240.0
01/01/2023,23:05:11,Coal,0.0
01/01/2023,23:05:11,Hydro,1082.0
01/01/2023,23:05:11,Landfill Gas,36.0
01/01/2023,23:05:11,Natural Gas,3599.0
01/01/2023,23:05:11,Nuclear,3372.0
01/01/2023,23:05:11,Oil,0.0
01/01/2023,23:05:11,Other,0.0
01/01/2023,23:05:11,Refuse,342.0
01/01/2023,23:05:11,Solar,1.0
01/01/2023,23:05:11,Wind,462.0
01/01/2023,23:05:11,Wood,241.0
01/01/2023,23:08:40,Coal,0.0
01/01/2023,23:08:40,Hydro,1081.0
01/01/2023,23:08:40,Landfill Gas,36.0
01/01/2023,23:08:40,Natural Gas,3516.0
01/01/2023,23:08:40,Nuclear,3372.0
01/01/2023,23:08:40,Oil,0.0
01/01/2023,23:08:40,Other,5.0
01/01/2023,23:08:40,Refuse,343.0
01/01/2023,23:08:40,Solar,1.0
01/01/2023,23:08:40,Wind,452.0
01/01/2023,23:08:40,Wood,242.0
01/01/2023,23:14:52,Coal,12.0
01/01/2023,23:14:52,Hydro,960.0
01/01/2023,23:14:52,Landfill Gas,37.0
01/01/2023,23:14:52,Natural Gas,3446.0
01/01/2023,23:14:52,Nuclear,3372.0
01/01/2023,23:14:52,Oil,0.0
01/01/2023,23:14:52,Other,0.0
01/01/2023,23:14:52,Refuse,344.0
01/01/2023,23:14:52,Solar,1.0
01/01/2023,23:14:52,Wind,459.0
01/01/2023,23:14:52,Wood,240.0
01/01/2023,23:24:18,Coal,12.0
01/01/2023,23:24:18,Hydro,959.0
01/01/2023,23:24:18,Landfill Gas,36.0
01/01/2023,23:24:18,Natural Gas,3177.0
01/01/2023,23:24:18,Nuclear,3372.0
01/01/2023,23:24:18,Oil,0.0
01/01/2023,23:24:18,Other,3.0
01/01/2023,23:24:18,Refuse,339.0
01/01/2023,23:24:18,Solar,1.0
01/01/2023,23:24:18,Wind,452.0
01/01/2023,23:24:18,Wood,237.0
01/01/2023,23:31:38,Coal,0.0
01/01/2023,23:31:38,Hydro,959.0
01/01/2023,23:31:38,Landfill Gas,36.0
01/01/2023,23:31:38,Natural Gas,3159.0
01/01/2023,23:31:38,Nuclear,3372.0
01/01/2023,23:31:38,Oil,0.0
01/01/2023,23:31:38,Other,0.0
01/01/2023,23:31:38,Refuse,339.0
01/01/2023,23:31:38,Solar,1.0
01/01/2023,23:31:38,Wind,460.0
01/01/2023,23:31:38,Wood,238.0
01/01/2023,23:41:30,Coal,6.0
01/01/2023,23:41:30,Hydro,959.0
01/01/2023,23:41:30,Landfill Gas,36.0
01/01/2023,23:41:30,Natural Gas,3286.0
01/01/2023,23:41:30,Nuclear,3372.0
01/01/2023,23:41:30,Oil,0.0
01/01/2023,23:41:30,Other,1.0
01/01/2023,23:41:30,Refuse,335.0
01/01/2023,23:41:30,Solar,1.0
01/01/2023,23:41:30,Wind,453.0
01/01/2023,23:41:30,Wood,239.0
01/01/2023,23:48:19,Coal,0.0
01/01/2023,23:48:19,Hydro,958.0
01/01/2023,23:48:19,Landfill Gas,36.0
01/01/2023,23:48:19,Natural Gas,3168.0
01/01/2023,23:48:19,Nuclear,3371.0
01/01/2023,23:48:19,Oil,0.0
01/01/2023,23:48:19,Other,5.0
01/01/2023,23:48:19,Refuse,341.0
01/01/2023,23:48:19,Solar,1.0
01/01/2023,23:48:19,Wind,460.0
01/01/2023,23:48:19,Wood,236.0
01/01/2023,23:59:01,Coal,0.0
01/01/2023,23:59:01,Hydro,958.0
01/01/2023,23:59:01,Landfill Gas,37.0
01/01/2023,23:59:01,Natural Gas,3063.0
01/01/2023,23:59:01,Nuclear,3372.0
01/01/2023,23:59:01,Oil,0.0
01/01/2023,23:59:01,Other,8.0
01/01/2023,23:59:01,Refuse,338.0
01/01/2023,23:59:01,Solar,1.0
01/01/2023,23:59:01,Wind,459.0
01/01/2023,23:59:01,Wood,237.0
